63605bf3-ca4f-3d9a-ac2b-f7f4c1f52369	Christiane Paul	Person
(52.52041,7.3208157)	Lingen	City
6d98c5e3-6900-3fe2-95b6-85a6946e0211	Jack Lemmon	Person
c80b6dbc-0904-3eb3-b5c7-41deb1f2bea4	Diana Herold	Person
a05ef775-ac80-3681-8b37-d77601632430	Tobias Hartmann	Person
7d3bad70-d9df-3d0c-a7cb-c707c864f95b	Rex-Lichtspieltheater	Cinema
8f737a0b-cf49-321c-9887-5ea987435abe	Cineplex Neumarkt	Cinema
e2f0b147-e5fa-302d-af11-0bedf3a02c9e	Papst Franziskus	Film
fbb40d20-ac0f-32c7-8099-2e13dcc3c3d0	Foxtrot	Film
8139d49a-fb44-35ac-99a8-c3060c52626c	Tristan und Isolde	Film
1ce88c79-a963-393c-b6c4-b8442777babb	His Own Man	Film
589b8237-30a4-3e83-a1c1-cd3ff66b6376	Teddy Scares	Film
d3c41cb8-404d-399b-b5f9-32cccc713331	Avatar	Film
(51.83965,12.2382021)	Dessau	City
(50.1126386,8.6784894)	Frankfurt am Main	City
1ed512b1-6709-3ef1-bb5b-4230e54b3a43	Lux - Lichtspiele	Cinema
55be3ab0-bbda-39b8-8914-e441efaa83d3	Foxfire	Film
e2323ae7-b6b8-3026-944d-02d08b8665c5	Der Zauberer von Oz	Film
f50b3bd2-6de2-374f-918c-04c3b8d7b33b	Stefan Mross	Person
1d831a10-250d-3ca6-88ec-1126d7c4f907	2001: A Space Odyssey (WA: 2018)	Film
110af09f-3c07-39b6-86a5-a5595e2865a9	Regina-Palast	Cinema
a069fe11-2e76-36d0-a8c7-326f915d5bab	Traumpalast Backnang	Cinema
(47.5904855,7.5932104)	Weil am Rhein	City
(50.8768216,8.0214439)	Siegen	City
(48.05621695,8.45654982253886)	Villingen-Schwenningen	City
78aef82c-9752-342d-9165-a29e5f7bf3e2	Robert Prescott	Person
4e2fc2d3-ac1b-3afc-8422-a05dede4c775	CineStar Frankfurt am Main - Metropolis	Cinema
(50.809139,10.220257)	Bad Salzungen	City
b0df3458-16ae-38e2-b7a1-910bba6ce6e5	Gluck	Film
04a41f63-fb49-3606-be7e-38833d85e937	Die Temperatur des Willens	Film
51497e3c-6fcc-3f2e-a416-537855c1dfba	Domingo - Netrebko - Villazón · Das Waldbühnen Konzert	Film
07f43736-7ba5-3130-9905-cb8fc0485670	Watch the Skies!: Science Fiction, the 1950s and Us	Film
09fa45de-6ef3-32af-b0b7-c14423fa1bd5	Zachary Arthur	Person
e3b58652-0fe8-3eb4-8779-36446b282f0e	ROH 2018/19: Der Nussknacker (Ballet)	Film
(49.0004737,8.38532877884081)	Karlsruhe	City
ddece237-470c-3ed5-bdef-a47aa6d37b02	Rita Boy	Person
fbfcd983-6094-3f60-ba68-e871fc3179b1	Ashley L. Thomas	Person
85e61da7-0b07-3b8b-9c50-9c89940c3c17	Kees Nieuwerf	Person
e1f655c8-19ac-31ac-8b17-55fd4f0f914d	The Ball is Back	Film
29668134-b859-3ef8-873a-1a17139787d8	Universum City Karlsruhe	Cinema
a302b0b5-33d3-3c2d-9be5-730c86014525	Til Schweiger	Person
f59ea1dd-8570-372f-af61-7c25f40c5edb	Morgan Lund	Person
aeea4c59-d23d-3ad4-b3cd-5e1bfb73e1f9	Javier Camarena	Person
(50.949635,6.9552433)	Köln	City
d3cea929-2ae1-36db-a0f4-f979f714a7ba	Residenz & Prinzess Filmtheater - Mainz	Cinema
f3e16962-875e-3fb6-ace1-7506c7174102	The ROH Live	Film
(52.552622,13.430475)	Berlin	City
(50.8608779,12.9229173039869)	Chemnitz	City
fc1b7f6e-52cd-37b4-850d-2c531ccc4f08	Survival	Film
a5faf017-5fa0-3b7c-b2d4-05ddb58aed99	Paddington 2	Film
4654811c-e03c-3ede-a7e0-a9c0264a2bfb	Matt Green	Person
19cea3c4-354d-3114-9035-ef7c398e49d8	Callan White	Person
b5c1a922-f9fc-3800-9dbc-ff19c6387284	Hardy Krüger Jr.	Person
(54.2870701,10.8812364)	Oldenburg in Holstein	City
7c3cce8e-48e0-352d-92a8-2f878e596a9d	John Cena	Person
8c4ca1d2-1dc9-33e6-8451-af216bcc13b9	Hochlandkino Partenkirchen	Cinema
6a29d48b-653b-3b8c-9776-f1e505f94d82	AJZ Chemnitz	Cinema
82d4b6ac-75e7-3c0b-9e76-e9997cd6ad70	Apollo Filmtheater	Cinema
4380a1d8-292a-3af6-8af4-9ae84e55ffd4	Edoardo Leo	Person
(48.7631698,9.2702553)	Stuttgart	City
(48.70602,8.99967)	Sindelfingen	City
8f864812-27b2-356b-8aee-bcfc972b656d	Remembering Ghostbusters	Film
340e3961-595d-306f-9b9c-f38ad5d6816d	Das Sams (WA	Film
55c3f620-4126-31f5-99f3-a286588ebfc2	The Untold History of the United States	Film
(48.0621953,11.6767642)	Ottobrunn	City
0a89e2f7-e58a-3f9b-8392-91632e1cee75	Mia Freedman	Person
6557f049-ffc6-3ef6-bb57-97c865098f7d	Mojo	Film
320a75b0-e684-3a16-8016-ed52f2c87f81	A Jaunt along the Camino de Santiago	Film
58d560cf-9f0e-302a-94fa-1e58658c4164	Loft	Cinema
c564a83e-ce47-30a6-ae2c-2abbb19b87a0	Gary Carlos Cervantes	Person
0ef297ff-db76-3bca-ab70-30ee0363c38a	Malu Leicher	Person
4f5e13e2-160c-3816-9fa4-a70d27a4502c	Robert Schabus	Person
9110b16b-8b9a-31cb-85ce-ca72b23a8a3e	Shutter Island	Film
87a1e476-4960-3bbf-957d-c6bc46f64b15	Eine Sache des Herzens	Film
f95ba423-e503-3959-b5d3-9168c531dfcc	Lucy Marlow	Person
2af94196-7bd8-3798-a106-80afcfd9a70f	The Rutles 2: Can't Buy Me Lunch	Film
d59be873-e896-326d-b14b-7dc3fb4bfe54	Stuttgarter Ballett	Film
aa7a0251-611f-3d26-baf4-ca2113a06d0e	Das Flüstern des Wassers	Film
db82eafd-f0e5-306e-a5b4-fcc40b281e3a	Clinton	Film
8e752c89-d944-3782-a599-a7c5b805f1d6	Juan Pacheco	Person
876eea1a-13f7-3437-837e-7914c6764cdd	Boris Kamorzin	Person
(54.3284181,10.1332702)	Kiel	City
308dfa3c-ff71-31b5-8d04-e247b962ad57	BiiGZ	Cinema
(49.1925988,9.2259414)	Neckarsulm	City
75750c17-a41c-386d-b387-a1c7209092d5	Broadway	Cinema
9fe829aa-9fb5-31d0-82d9-bcd3ee5a30de	Spreekino	Cinema
(47.9090001,12.2996645)	Bad Endorf	City
4cd94beb-294f-3462-8bc9-513dcd3df64a	Arsenal	Cinema
(49.4128956,6.9126525)	Lebach	City
85db8b03-fd02-370f-bb18-c280776da6f2	Carmen	Film
9005be1b-10ac-396f-a74f-f79abc86c5c3	Solo	Film
e268284b-d233-3826-abf8-2c16554161da	Restaurant	Film
67833a5b-2fe3-3ddf-b3d1-4471f96f740c	Aleksey Rozin	Person
1669202d-38c2-3012-8717-387a6ad4bb83	Egon Madsen	Person
088ee38b-98c8-3292-98d1-27e8773cf8a8	Hexe Lillis eingesacktes Weihnachtsfest	Film
a5bda3ea-227c-3e64-a647-326275bc2287	Der König der Löwen	Film
fba61383-13a4-366f-b4ac-9190ca3d085c	Carlos Saura	Person
54b2424e-7471-3ff8-9ded-dbf598b62598	Andreas Fröhlich	Person
(48.805096,9.5201386)	Schorndorf	City
d365b420-b304-367e-8258-2552cfb2c2f6	Stefano Fresi	Person
(54.0879053,12.1201895)	Rostock	City
2d9daf83-8c06-3be4-ab34-518826f37e13	Programmkino Ost	Cinema
1f467b74-fb5d-3ac3-8c57-ef0f81966fa8	Carmen	Film
e12b0351-e5f1-3d2d-9700-d8ee13e5fc1a	Lomo	Film
cc13f5bc-c27b-3e59-bfda-ab917e46608d	The Criminal – Wen die Schuld trifft	Film
8c79d703-e3d4-34bf-bb45-f911cb9f8a7a	Schloss aus Glas	Film
aaf5273d-1a5d-3afc-9c7a-e6cd789fff03	Ed O'Neill	Person
8bc59b80-bcca-3ad7-87a9-d8d17d6c42e3	Unser deutscher Herbst	Film
(50.907837,13.31788)	Freiberg	City
31c85cd8-3bc4-352d-b465-2196d1060186	Cineplanet	Cinema
311b503c-71c5-3e20-b1e6-16e45dd251a4	Olympia - Filmtheater	Cinema
6b82c3a3-1748-3500-89fc-1e614b9fe066	Judi Dench	Person
b0d2f25d-575f-3edc-9719-fb82a4c23d66	Bolshoi Ballet: La Bayadére (Live 2019)	Film
2c67362d-8afa-3a95-8cf2-15b2eefe89d9	Charlie Hunnam	Person
dbd0f48c-40c0-3f27-9a90-5ace1113a30e	Phantasmagoria	Film
914c49ee-08ad-32c1-9dbc-53516f8ff163	Mifune: The Last Samurai	Film
1e01358b-0d40-36f5-b057-4719ae1ca3b0	L'Elisir d'amore	Film
d4e5051e-0ee0-32c3-91af-83df80791276	Transformers	Film
a9cf6550-049a-3a1a-9d73-411cdc8ec8d2	Mindfulness: Be Happy Now	Film
(51.57150315,14.3794703758496)	Spremberg	City
a590b1c4-f655-34d4-acfa-2e1a0385f48c	Ray Harryhausen: Special Effects Titan	Film
5e6ccb8a-3a69-3bb9-89e9-c2ecfbad6caa	Broadway	Cinema
b17e4189-f6af-3d6d-b3c1-6c4ade978a4b	Polo Rojas	Person
04f66009-2b4a-3f27-ba8f-256fdbf9ba0e	From Hollywood to Hanoi	Film
4c985469-4ad7-3f61-b076-bce4f071f3b0	Capitol-Kinocenter	Cinema
3a599f06-8ecc-3dce-84d4-2be84cd8af50	The Disaster Artist	Film
65224ad0-0957-31af-8266-19b97b3856d9	Cineplex Cinetower Alsdorf	Cinema
63021d74-2bf6-30f6-97cd-714845f0b1df	Alan Clarke: Director	Film
4f81381c-6559-37fd-b371-591475db8148	Shaila D'Onofrio	Person
6d19cc55-0cf3-380f-8903-1051ad4a9100	Happy End mit Hindernissen	Film
(48.5223691,9.0575216)	Tübingen	City
e50d37ae-1365-3810-9bf7-31e75ce22d82	పటాస్	Film
ed87f67e-b500-3fc4-ada5-19ed41307a49	Jeena Isi Ka Naam Hai	Film
(51.4788338,7.2205867)	Bochum	City
00260a6a-0bf9-3408-94ed-de79cdbcddb3	Whiplash	Film
(50.1423409,8.5680143325985)	Eschborn	City
7bd20cc6-0626-3299-8304-3f69e5e67b08	Reverse Angle: Ein Brief aus New York	Film
6c7af8af-0495-3db9-a0a6-c3a033f26d8e	Ben-Hur	Film
8a788836-8fe8-3680-9408-23d6717d12e7	Tchaikovsky Eugene Onegin	Film
ad991500-029a-311c-bf34-92d7519bd6f1	Astoria-Palast	Cinema
(50.293098,12.3687764)	Markneukirchen	City
2698a02c-2db2-3aee-a6a5-4e6d299d4ead	A Star Wars Story	Film
ae382b64-9a7b-3781-abeb-d2539b37c823	Puccini · Tosca	Film
1e171cd5-0131-3e1a-ba1c-0aadb20ce20c	The Director and The Jedi	Film
(53.8712117,10.6896753)	Lübeck	City
299eb2ca-e9bb-3513-8024-110cf9af0ff0	Maximilian Simonischek	Person
79e2185d-353a-3648-a629-fc812d065a9f	Robert Pugh	Person
2c015a18-1bde-32ee-9e95-70a83a2781c1	Michael Stuhlbarg	Person
(49.00323035,8.40782497520081)	Karlsruhe	City
ca76c6cb-e079-3fac-83e1-50539ff0cbb1	LichtSpiel e.V.	Cinema
055f55ff-ffd7-3271-a533-7c081a34a587	Sara Fazilat	Person
7019e7dd-1530-3be8-88c3-d8f9214800d1	Marcia Haydée	Person
405a33b2-c1f9-3fa2-aa5f-f18107564ee1	John Carroll Lynch	Person
(52.5206967,8.1909737)	Damme	City
ca34cd85-c9c3-343e-ae09-2c9bd30309be	Ein ganzes halbes Jahr	Film
0a911cb4-3c5f-32db-a869-cc1846f067c3	Making Macbeth	Film
0b492eb9-d9dc-3a1f-ab32-fe7ab7a59630	CineStar Fulda	Cinema
d32c8d79-b5c8-3399-8b70-ec0f68a810c9	Central	Cinema
(50.985206,11.3319659)	Weimar	City
(51.7459093,11.0319973)	Thale	City
494dc550-5daf-3628-930f-4e162bcdee71	Dorota Kobiela, Hugh Welchman	Person
1d9dbe87-5167-3236-a754-1bbfa065bc68	Ineke Houtman	Person
(51.049795,12.128417)	Zeitz	City
5a9ce478-19a6-34b3-8910-f7f35f035349	Christian Bale	Person
796f76a1-6f97-38da-af02-593bf549b6d8	Exploring The Tree of Life	Film
71c22419-5b72-3bdc-bd01-fcc0d4d59d60	Cédric Klapisch	Person
d765380e-89ea-3077-8959-17b64cf1c1da	Son épouse	Film
a21995d2-e15b-3ad7-bdc2-86cbc78bc9ec	Mozart	Film
1049ebf7-34ff-3f8a-8c95-40e9b600858c	Alba Rohrwacher	Person
4c79ec1d-f827-3133-b658-89e07825b14b	The First Avenger	Film
a56f451b-672f-3695-9ba7-14030b464665	Das Mädchen und der Rapper	Film
(49.1878816,8.1316941)	Landau	City
e34fe861-aa39-3fda-ba60-11561126b55e	Filmpalast	Cinema
ae62846b-4c17-3e31-bea2-96d6956f238a	Orson Welles	Person
(52.53925885,13.4136201318009)	Berlin	City
(47.5723681,10.6995095)	Füssen	City
07e85e76-a5b3-3e13-ad0e-8eb77a644775	Forget About Nick	Film
b0d2f25d-575f-3edc-9719-fb82a4c23d66	Bolshoi Ballet	Film
4ff0303c-f0d7-33a7-9f41-6b12b3184b5d	Alexander Hörbe	Person
(52.6079105,11.8587387)	Stendal	City
18a0bc04-bd71-363e-bf97-004a28f732bc	Lux	Cinema
94b0ac4b-2527-3a8d-972b-1a02e3659611	Scala	Cinema
35718376-55ab-3cdc-8bce-b8f898fb6d47	Adam Godley	Person
08d7c04f-779a-3c6a-a3ed-d57f2aaacd1c	Tromatized	Film
f28b5c36-cb8c-303f-8f2c-6be21addaa78	Capitol Marburg	Cinema
16bcc995-c1f5-32f2-8822-8bd33cabeb4f	The Invitation	Film
fe620eeb-9521-3651-90dc-95b0c7cb6814	Filmpalast	Cinema
b3a26261-8977-304b-beea-ccce20bd8c82	Roberto Donati	Person
(48.1701769,12.8304485)	Burghausen	City
(51.4342335,7.0089509)	Essen	City
d0824918-c271-38bc-86a9-f3983dd29eba	Elisa Badenes	Person
93cbd0f0-6e37-3627-bb24-13991565e59d	Wild Bill - Vom Leben beschissen!	Film
25bea519-33af-3190-9787-0406bb56092a	Kino Kulisse Ettlingen	Cinema
eef46866-c1be-399b-ba66-ae8846f8e723	Brazil	Cinema
ae9fd327-569a-34ae-b9a2-ba2349cbd006	Dieses bescheuerte Herz	Film
b182a508-7e68-3237-872e-3ebc6bce28fa	Tristan und Isolde	Film
68ea170b-edb1-33e9-ab35-3994a1174569	Delphi Filmpalast am Zoo	Cinema
a4e4786a-f6d7-33c7-ab33-e2da213c55a2	Die Reise	Film
3f013586-f36c-3673-ae3b-13004090e48f	Eine Familie mit besonderer Note	Film
c8e5857e-4cf7-3fbb-a90b-48cba0842713	Kokowääh	Film
d76e1db1-bae7-3844-9853-6513f9b34ece	Kinostar Filmwelt Mosbach	Cinema
1f69cb99-8e1c-3ed2-889b-af3e3374f9fe	Cinema-Studio Lippstadt	Cinema
(49.33749825,8.42166969483912)	Speyer	City
578950e4-d2f5-334e-b558-289f1eda0f37	Efrain Figueroa	Person
5efba50b-47cd-3820-8e3e-eaea52c8ad66	Burg Film Theater	Cinema
639e88d6-72d9-310f-9a5f-7d8f90c865b1	Kino Babylon	Cinema
a5d095e0-f1b5-39c9-8710-a6aad179b284	Don Pasquale	Film
(52.2665763,8.0535651)	Osnabrück	City
7ffa2240-98c5-31e1-99e8-ef352a3d9642	Puccini · La Bohème	Film
8472a277-263b-3ec9-86cc-dd6dd785ae9d	CineStar Konstanz	Cinema
dd38f76d-d7c8-3222-878d-a6fad4582ebf	Suzanne von Borsody	Person
771404a3-38cd-3c4c-a65e-41eb0b7c200a	Anand Batbileg	Person
(50.3858871,7.56300968156772)	Koblenz	City
cd51ab4e-6455-3efe-a5b7-56a5c0ccee3f	Daniel Prévost	Person
a68b1824-663d-3be0-809b-5e683a6a17dc	Film's Gender Problem	Film
cd60684c-2327-3fca-b89f-e824cb662479	UCI KINOWELT Othmarschen Park	Cinema
(52.9225311,9.2334982)	Verden	City
dd948288-d7f6-3dcf-beb6-938bda096516	The Dream Palace: A People's History of Tyneside Cinema	Film
d284e927-c43e-3db1-a238-fc3e037821cb	Stormbreaker	Film
9240b30e-1110-3273-9185-a74bb35d88e8	The Nomad	Film
3e127166-6c60-3045-b3bf-a344d66820f9	Denk ich an Deutschland - Wir haben vergessen zuruckzukehren	Film
0f9d7166-0198-3b2c-b7e3-6872cf08d477	Kult Kinobar	Cinema
(49.4389554,11.8780333)	Amberg	City
69656c28-de99-3eb4-9bc5-8ee224249f47	Zentral-Theater	Cinema
7a4886c9-49c3-3430-a5c1-43d8f3f7ea3f	Der Nussknacker (2017)	Film
4680800d-d4fb-3c5e-9a54-c12370e1fff1	Fridas Sommer	Film
afc6c377-a675-3aff-a710-aba9f571ad4f	Gabriel Byrne	Person
c05068c0-3124-3f7d-9f1a-f38045efb855	Alkoya Brunson	Person
f4a253f8-3cac-3215-88c8-812b465bd17b	Cineplex Naumburg	Cinema
(51.291634,13.532433)	Großenhain	City
d5a0ce4d-f559-327b-bef9-f6378185d0bd	Burgtheater	Cinema
5a8928c1-e0ac-332a-8fed-71ed4e06ea7e	José Padilha	Person
a2bef087-6fd7-3e69-87ff-12ed381ccb6f	Jocelyn Ayanna	Person
c3a87091-f079-32d0-9af1-43278add6bac	Saalgärten	Cinema
(53.69675,10.7742829)	Ratzeburg	City
387208df-5e7b-3703-841a-7cf1e6c946dd	Kevin Costner	Person
394eebfa-bcd2-3702-a308-c66432e17c1c	Gegenlicht	Cinema
(54.0888438,12.1345462)	Rostock	City
(50.7393893,7.12099343544908)	Bonn	City
(50.1183153,8.6792933)	Frankfurt am Main	City
91b70f84-37ef-3592-8189-ab19355a9301	Tad Stones und das Geheimnis von König Midas	Film
c942b841-e59f-3668-8876-85fb36cf454e	Astoria-Filmtheater	Cinema
48634c30-85d8-3d18-8bf1-67244fe12550	Geht STIERisch ab!	Film
1f542fd2-a5df-3aec-9725-9b102f07236c	Cam Ralph	Person
(48.89163545,11.1826759296151)	Eichstätt	City
(51.4947382,7.2896447)	Bochum	City
e22933e5-3f9b-3edc-b2ac-99726524e28e	Alb-Lichtspiele	Cinema
bb52cb9a-2dcc-3bf1-b180-89a174c706f4	Filmrauschpalast im Kulturfabrik Moabit	Cinema
bd776e61-d156-3f5b-a8ac-c919451bb616	Thalia-Lichtspiele	Cinema
a67e2c87-d83a-384b-8d10-b589e5690a34	Heinz Brinkmann	Person
28563536-8a3e-38ad-9a38-f5dfe1e592d4	Usman Akram	Person
31a030f9-87c7-38fb-8aae-6ab071bbe898	Der freie Blick aufs Meer	Film
3f013586-f36c-3673-ae3b-13004090e48f	The Optimist	Film
(51.44367385,7.00679023080366)	Essen	City
9b24b337-f337-3f4e-9c42-a7646aa49a26	Kino Universum	Cinema
(49.873645,8.651975)	Darmstadt	City
f4cec89b-1c92-30ee-93da-809db0c40013	KINOPOLIS Main-Taunus	Cinema
84afafba-fbd2-3b5f-a16b-12e3f6648e14	Mark Adair-Rios	Person
(48.3533157,13.3186311)	Bad Füssing	City
(51.31135445,9.49395900045107)	Kassel	City
46ede146-c676-3401-8c52-907a394d7c33	Chihiros Reise ins Zauberland	Film
28ce0cb1-6b93-37dc-8dbb-f8dd0bbf643e	Untitled Third Tintin Film	Film
5619bbfd-b994-3137-a780-ae721e2960fa	London	Film
fd4c26fe-c317-3834-88e8-3324057685ae	Grand écran: Roman Polanski dirige  à Londres	Film
ff0c2541-be67-3046-aaaf-21b934a8880f	Tom Magliozzi	Person
7219146d-7e69-32d2-bb1e-9eb0a67e898a	Allison Williams	Person
4d4b5b26-05b0-3561-aec8-02fae2c0be64	King Kongs Faust	Film
8e3d81ca-2b54-3269-902c-c4d904dc030c	Owen Teague	Person
3628d932-fc13-34b9-8df9-4c47a8220ec3	Gérard Jugnot	Person
531af0d0-8d54-3dd9-a222-64c1f96ff0bf	Amy Tipton	Person
(48.7493836,8.5499966)	Bad Wildbad	City
2cfe9076-27c8-3e69-992a-4141b990e5e0	Completing the Golden Mile: The Making of The World's End	Film
9b5087ea-64cd-3259-ada0-f774ace9446d	Joy Bisco	Person
(52.8976172,8.4375421)	Wildeshausen	City
9cdc8a80-b948-35eb-93d4-70796fd40ffd	Störche - Abenteuer im Anflug	Film
(49.2768543,7.1193453)	St. Ingbert	City
b0a2efa3-6cd5-3a51-a9cf-3d9e3ac876ea	Apollo Service Kino	Cinema
(48.94585935,9.42813634664736)	Backnang	City
af959740-b43f-3862-a745-a8443ec8cfd6	3 Tage in Quiberon	Film
33d814f7-f533-3b72-bb44-f31d1051a08f	Covenant	Film
(51.6754463,8.3463221)	Lippstadt	City
8402e6c9-2e39-3f2e-8f03-20d1b68e5c56	Monk Dawson	Film
1ad5f967-09ae-3b2a-b73f-fbb6f878ed9c	Charlie Chaplin	Person
35e30b09-7c39-3579-933d-fbae630404af	Club Manufaktur Kino Kleine Fluchten	Cinema
(54.074219,9.985282)	Neumünster	City
53189449-58ed-3cb3-891f-d83308ec54f3	Anja Kling	Person
52c1b079-4b5a-35e5-9bd6-0f248d21b625	Sylvester Stallone	Person
39981671-fc54-3306-ac7f-9c1c1b879b6f	Stephan Zinner	Person
3bdc9471-661d-3130-a7fa-97ab4eebacaf	Corso Kinocenter	Cinema
d745d83d-8c3b-3f1a-9150-342be2ef7548	Christopher Schärf	Person
(50.9489487,6.9494542)	Köln	City
50ad9910-7131-3fa9-a789-461e37568f97	Bullyparade - Der Film	Film
4343b142-9485-35af-93be-a48252f4cf67	Tannishtha Chatterjee	Person
e53730c8-35e4-3d7e-bbfc-ae60c51a462d	François Damiens	Person
9e6727f1-3801-36fc-b8b9-c73a03d6e6a0	Alessandro Nivola	Person
7f9162b8-b160-3c7e-b830-0f69f8a8aa34	Filmstudio im alten Stadttheater	Cinema
c22815fa-98a0-3c98-9caf-dfc01319b82b	Savoy Filmtheater	Cinema
(52.509216,13.374454)	Berlin	City
(50.04722245,10.235487694222)	Schweinfurt	City
(52.1447034,12.5852868)	Belzig	City
fdb10ee3-a0ed-3996-aba0-43b6672981fc	Marco Bonini	Person
8f763ce0-4b6c-3920-a6e4-096d02730909	Venky	Film
da4ced4c-c702-3a1e-a0fb-85587d7ce20d	Harrison Ford	Person
d1145aed-91e9-3d62-a834-c51bba1d1f94	Goodbye Christopher Robin	Film
(47.8109016,10.8984549)	Schongau	City
2e0a5c4f-c4ed-3bf9-a90e-6f120f88d894	Mike Marzuk	Person
f7ac14e9-8f4e-31a2-9d14-242d6c7b74cb	Paul Faßnacht	Person
cf075785-b830-3803-a2d8-f19f3fa8a1df	Libertad García Fonzi	Person
c1a163a1-aeea-34af-bb57-d2c4dddb0b09	Carolina Ángel	Person
(53.5541613,13.2662457)	Neubrandenburg	City
4bc9cf70-cd2a-3927-ad35-97ccd8a1ec8b	CineStar Bamberg	Cinema
(49.44223795,7.76785567662076)	Kaiserslautern	City
80db72e3-4e40-3cf1-9254-fa109fd2df7f	El Muerto	Film
(52.20731,9.1219253)	Steinbergen	City
c546c46a-6508-3e65-98a9-5325fc3769ee	Peter McAllum	Person
d549f8db-8854-3c45-8f8b-9b7cb3f2ea37	The Rolling Stones Olé Olé Olé!	Film
(51.390102,8.0834448)	Arnsberg	City
(51.264916,7.1472157)	Wuppertal	City
262b5a2a-703a-365c-8eb8-320de53c4fe6	Luna Lichtspieltheater	Cinema
1f13bb3e-d71b-3c08-a93d-7133ba0c6dbf	Conan Unchained: The Making of 'Conan'	Film
5cab77a9-197e-30fc-88d7-9615ef9b5205	CineStar Waren (Müritz)	Cinema
fa9fe7ef-d69a-33d3-8aba-79eb2efd024a	Egal Was Kommt	Film
c49dca01-eafa-3269-9542-a4301ebe55d0	Diane Keaton	Person
3cf714d7-9484-3708-9e5f-ed4717c3508b	Secrets of the Force Awakens	Film
(50.1012966,8.5529544511867)	Frankfurt am Main	City
76327f28-9bca-3b83-9458-000e26aa027b	Cassandra Wilson	Person
4ad5cb19-ccd7-3bde-b2f4-bb02153fa068	Der Sex Pakt	Film
a7e0cb8b-5421-38c7-ab70-c5e7c4e8c402	Laura Tonke	Person
ae73c4b9-35b9-32e6-9bc2-036ab619dd59	Artemis Chalkides	Person
58a3390f-5c42-3256-af7e-ba77eb25d735	Filmtheater Valentin	Cinema
fd4c26fe-c317-3834-88e8-3324057685ae	Grand écran	Film
5657be94-3b8b-367f-8556-45d7122a69ae	Steven Spielberg	Person
f431bfad-924b-34fc-b2f1-07e40e52a66f	James Marsh	Person
(50.1189259,8.5255717)	Sulzbach	City
0d1ff733-92ed-30c7-9ceb-9c36c93ad52d	Rauhes Land	Film
44084d52-48e6-35f0-8129-65bf6ab623f6	Molly's Game	Film
(48.6174918,9.8416594)	Geislingen an der Steige	City
7f956088-35a0-346a-afe5-be9b2680a76a	Midnight Sun	Film
(49.4460265,6.8518724523283)	Schmelz	City
21fbc8d1-af13-37ff-9733-fafaa5fe0fd3	Francis Ford Coppola	Person
9aaa8d96-1140-350e-be64-af93b7e6d9e2	The ROH Live	Film
8c3354c1-bc7f-325f-9ffb-ec9a1c927f23	Isabel Coixet	Person
(49.6856843,8.4540704)	Biblis	City
50ad9910-7131-3fa9-a789-461e37568f97	Der Film	Film
43410472-7ff4-3c99-aa69-73f3b10bfa41	Agnès Varda	Person
d69d22ea-8f68-3561-a692-e83b71e38a5f	Neue Lichtspiele	Cinema
8185389b-b1b2-3188-9d58-442aaa0ef433	Gran Torino	Film
d1101706-7209-3f8a-8203-7f205b94bc25	Martin Bretschneider	Person
(48.08013915,10.85541450237)	Kaufering	City
6c89b0b7-b0b4-3531-94f7-167db749872d	Keepers of the Covenant: Making Exodus: Gods and Kings	Film
a416989f-11f6-3ff0-9e83-af9a71af6428	Il Trovatore	Film
(48.5722245,13.4571956)	Passau	City
00c3f37b-70ce-36de-81d3-3ac3b7090d01	Herzog Theater	Cinema
7aae51a7-b628-3059-9477-70c24e98dee2	Verföhnt, Verlobt, Verheiratet	Film
(51.75622445,14.3319818937001)	Cottbus	City
74d91fc5-f90f-3e77-9b77-324772c70d8f	Barkhad Abdi	Person
aae45c54-05df-357f-bc39-0308f5bfabdf	filmforum	Cinema
cbc7cf54-f81a-3415-b462-a78e441c35d9	Freya Mavor	Person
06a66755-72c6-35ad-94c9-090e2c9d617f	Schauburg Cineworld	Cinema
a3fa2aef-9f23-3e3e-902f-ae9bf91583b4	Jean-Paul Rouve	Person
052bea07-d2dc-351d-858f-5933da05ed42	Will Buie Jr.	Person
39b24b6e-570a-3c5a-9cb1-22779da99f68	Operation	Film
7cdd6d79-ff96-3013-ad59-d02b16cb14f4	Dushman	Film
d62a0057-69f2-3f5b-874f-5ef981959b96	Austin Powers in Goldständer	Film
cdf56f92-52ba-3de6-984b-37f41e6b094f	CineStar Dortmund	Cinema
70f3deaf-4d0e-3afc-82dc-6f23bc95c1cc	Toni und Tonino	Cinema
f3dcd7ef-a3bd-3157-8d58-a074beb5970c	Robert Dalban	Person
91356314-cc35-33f2-97c1-e2de6b121931	Uschi Glas	Person
fb2aaeae-f7ed-301f-9f01-1c2f8d94f223	The Party is over... Die Fortsetzung von American Graffiti	Film
7b05113d-a21b-3343-b92b-f226e9a229ec	Ein Duke kommt selten allein	Film
(52.5364987,13.4077602)	Berlin	City
90507984-2e8a-37cf-a62b-22d6b78d4c77	Lucas Gregorowicz	Person
0fd4d43a-070b-338b-9798-d1b60a828287	Dane DeHaan	Person
9aa8fa93-b589-39e1-a767-50d389be1f8f	Chassé-croisé	Film
(52.29184835,8.91589667117894)	Minden	City
f4cc9d6d-fb64-34f6-ad20-b8dac66830c7	Martina Gedeck	Person
(50.143901,8.4558412)	Kelkheim	City
